#t  uxym  vxum  uule  vvle  wwle  uwle  vwle  wcube

  wtle  uwsb  vwsb  ttle  wtsb  englez  engsbz
   0.38219441E+05   0.13792053E+02   0.45146518E+01   0.10516124E+01   0.79452789E+00   0.51060444E+00  -0.11562189E+00   0.19428474E-03   0.32200921E+00   0.49397098E-02  -0.21968700E-03   0.38454722E-03   0.89121424E-02  -0.11831397E-03   0.11647215E+01   0.37059311E-01
   0.38219777E+05   0.13792023E+02   0.45144553E+01   0.10520524E+01   0.79453278E+00   0.51052558E+00  -0.11578134E+00   0.89528148E-04   0.32172123E+00   0.49365829E-02  -0.21809185E-03   0.38467874E-03   0.89108255E-02  -0.11819737E-03   0.11649199E+01   0.37058365E-01
   0.38220109E+05   0.13791998E+02   0.45142651E+01   0.10524756E+01   0.79453135E+00   0.51044887E+00  -0.11593156E+00  -0.12950994E-04   0.32143939E+00   0.49336501E-02  -0.21637751E-03   0.38488605E-03   0.89095319E-02  -0.11809071E-03   0.11651102E+01   0.37057314E-01
   0.38220441E+05   0.13791980E+02   0.45140786E+01   0.10528871E+01   0.79452246E+00   0.51037216E+00  -0.11607446E+00  -0.11433900E-03   0.32115844E+00   0.49312757E-02  -0.21449364E-03   0.38523160E-03   0.89082262E-02  -0.11802888E-03   0.11652939E+01   0.37056156E-01
   0.38220777E+05   0.13791967E+02   0.45138955E+01   0.10532887E+01   0.79450482E+00   0.51029432E+00  -0.11621059E+00  -0.21498872E-03   0.32087547E+00   0.49291011E-02  -0.21249425E-03   0.38572191E-03   0.89068906E-02  -0.11793027E-03   0.11654716E+01   0.37054878E-01
   0.38221113E+05   0.13791961E+02   0.45137162E+01   0.10536774E+01   0.79447830E+00   0.51021618E+00  -0.11633860E+00  -0.31383589E-03   0.32059187E+00   0.49270848E-02  -0.21040342E-03   0.38631257E-03   0.89055467E-02  -0.11782988E-03   0.11656418E+01   0.37053484E-01
   0.38221445E+05   0.13791962E+02   0.45135436E+01   0.10540494E+01   0.79444325E+00   0.51013917E+00  -0.11645694E+00  -0.40946310E-03   0.32031044E+00   0.49255923E-02  -0.20813958E-03   0.38701724E-03   0.89042084E-02  -0.11772642E-03   0.11658032E+01   0.37052047E-01
   0.38221777E+05   0.13791968E+02   0.45133767E+01   0.10544045E+01   0.79439932E+00   0.51006299E+00  -0.11656556E+00  -0.50159823E-03   0.32003024E+00   0.49243108E-02  -0.20576568E-03   0.38784792E-03   0.89028738E-02  -0.11766041E-03   0.11659557E+01   0.37050501E-01
   0.38222113E+05   0.13791983E+02   0.45132136E+01   0.10547478E+01   0.79434425E+00   0.50998509E+00  -0.11666594E+00  -0.59142691E-03   0.31974497E+00   0.49245004E-02  -0.20328152E-03   0.38877781E-03   0.89015150E-02  -0.11758100E-03   0.11661003E+01   0.37048858E-01
   0.38222449E+05   0.13792004E+02   0.45130544E+01   0.10550777E+01   0.79427761E+00   0.50990558E+00  -0.11675717E+00  -0.67816145E-03   0.31945500E+00   0.49244370E-02  -0.20063765E-03   0.38981749E-03   0.89001143E-02  -0.11751201E-03   0.11662358E+01   0.37047178E-01
   0.38222781E+05   0.13792031E+02   0.45129037E+01   0.10553869E+01   0.79420227E+00   0.50982803E+00  -0.11683686E+00  -0.75929757E-03   0.31916797E+00   0.49240915E-02  -0.19789740E-03   0.39094646E-03   0.88987285E-02  -0.11747499E-03   0.11663607E+01   0.37045434E-01
   0.38223113E+05   0.13792067E+02   0.45127587E+01   0.10556787E+01   0.79411685E+00   0.50975084E+00  -0.11690579E+00  -0.83542202E-03   0.31888011E+00   0.49248226E-02  -0.19510815E-03   0.39221672E-03   0.88973399E-02  -0.11742263E-03   0.11664752E+01   0.37043653E-01
   0.38223449E+05   0.13792109E+02   0.45126190E+01   0.10559555E+01   0.79401958E+00   0.50967222E+00  -0.11696430E+00  -0.90697652E-03   0.31858751E+00   0.49253311E-02  -0.19219247E-03   0.39357474E-03   0.88959169E-02  -0.11738880E-03   0.11665795E+01   0.37041847E-01
   0.38223785E+05   0.13792159E+02   0.45124841E+01   0.10562179E+01   0.79390943E+00   0.50959140E+00  -0.11701201E+00  -0.97376370E-03   0.31828842E+00   0.49261246E-02  -0.18915183E-03   0.39500860E-03   0.88944621E-02  -0.11739181E-03   0.11666727E+01   0.37040059E-01
   0.38224117E+05   0.13792216E+02   0.45123568E+01   0.10564600E+01   0.79379076E+00   0.50951231E+00  -0.11704741E+00  -0.10336796E-02   0.31799200E+00   0.49270042E-02  -0.18609795E-03   0.39652520E-03   0.88930158E-02  -0.11738233E-03   0.11667544E+01   0.37038289E-01
   0.38224453E+05   0.13792280E+02   0.45122361E+01   0.10566849E+01   0.79366171E+00   0.50943309E+00  -0.11707088E+00  -0.10873305E-02   0.31769398E+00   0.49285614E-02  -0.18295711E-03   0.39814707E-03   0.88915573E-02  -0.11737628E-03   0.11668245E+01   0.37036505E-01
   0.38224785E+05   0.13792353E+02   0.45121212E+01   0.10568931E+01   0.79352194E+00   0.50935316E+00  -0.11708219E+00  -0.11345899E-02   0.31739363E+00   0.49302354E-02  -0.17979099E-03   0.39984801E-03   0.88900812E-02  -0.11740148E-03   0.11668825E+01   0.37034761E-01
   0.38225125E+05   0.13792433E+02   0.45120111E+01   0.10570869E+01   0.79336834E+00   0.50927037E+00  -0.11708082E+00  -0.11757474E-02   0.31708610E+00   0.49316585E-02  -0.17653720E-03   0.40170687E-03   0.88885566E-02  -0.11743977E-03   0.11669281E+01   0.37033107E-01
   0.38225461E+05   0.13792521E+02   0.45119090E+01   0.10572621E+01   0.79320741E+00   0.50918931E+00  -0.11706661E+00  -0.12093668E-02   0.31678203E+00   0.49329540E-02  -0.17333162E-03   0.40357190E-03   0.88870488E-02  -0.11746486E-03   0.11669617E+01   0.37031461E-01
   0.38225797E+05   0.13792613E+02   0.45118136E+01   0.10574205E+01   0.79303807E+00   0.50910878E+00  -0.11703961E+00  -0.12357489E-02   0.31647924E+00   0.49354234E-02  -0.17019192E-03   0.40553830E-03   0.88855503E-02  -0.11750888E-03   0.11669832E+01   0.37029900E-01
   0.38226133E+05   0.13792713E+02   0.45117240E+01   0.10575638E+01   0.79285806E+00   0.50902712E+00  -0.11699931E+00  -0.12550997E-02   0.31617400E+00   0.49376879E-02  -0.16705418E-03   0.40762860E-03   0.88840164E-02  -0.11756047E-03   0.11669922E+01   0.37028432E-01
   0.38226477E+05   0.13792824E+02   0.45116396E+01   0.10576932E+01   0.79266447E+00   0.50894237E+00  -0.11694460E+00  -0.12673408E-02   0.31586230E+00   0.49391314E-02  -0.16387500E-03   0.40980647E-03   0.88824434E-02  -0.11760037E-03   0.11669874E+01   0.37027095E-01
   0.38226813E+05   0.13792937E+02   0.45115628E+01   0.10578067E+01   0.79246598E+00   0.50885993E+00  -0.11687737E+00  -0.12720078E-02   0.31555638E+00   0.49416656E-02  -0.16084936E-03   0.41204735E-03   0.88809142E-02  -0.11766877E-03   0.11669716E+01   0.37025798E-01
   0.38227152E+05   0.13793056E+02   0.45114932E+01   0.10579058E+01   0.79226077E+00   0.50877821E+00  -0.11679740E+00  -0.12693943E-02   0.31525296E+00   0.49441028E-02  -0.15799342E-03   0.41440400E-03   0.88793943E-02  -0.11775129E-03   0.11669443E+01   0.37024647E-01
   0.38227492E+05   0.13793184E+02   0.45114288E+01   0.10579923E+01   0.79204518E+00   0.50869495E+00  -0.11670348E+00  -0.12594583E-02   0.31494698E+00   0.49468195E-02  -0.15518276E-03   0.41684127E-03   0.88778464E-02  -0.11782812E-03   0.11669042E+01   0.37023652E-01
   0.38227836E+05   0.13793317E+02   0.45113707E+01   0.10580665E+01   0.79181987E+00   0.50861037E+00  -0.11659570E+00  -0.12420946E-02   0.31463939E+00   0.49494156E-02  -0.15247230E-03   0.41937528E-03   0.88762995E-02  -0.11789549E-03   0.11668515E+01   0.37022792E-01
   0.38228176E+05   0.13793453E+02   0.45113196E+01   0.10581290E+01   0.79159057E+00   0.50852752E+00  -0.11647647E+00  -0.12177266E-02   0.31433678E+00   0.49520801E-02  -0.14999608E-03   0.42199579E-03   0.88747768E-02  -0.11796486E-03   0.11667891E+01   0.37022021E-01
   0.38228516E+05   0.13793594E+02   0.45112743E+01   0.10581809E+01   0.79135448E+00   0.50844461E+00  -0.11634501E+00  -0.11862785E-02   0.31403556E+00   0.49555711E-02  -0.14771335E-03   0.42470681E-03   0.88732503E-02  -0.11805818E-03   0.11667159E+01   0.37021391E-01
   0.38228859E+05   0.13793741E+02   0.45112352E+01   0.10582236E+01   0.79111016E+00   0.50836062E+00  -0.11620087E+00  -0.11475730E-02   0.31373388E+00   0.49588266E-02  -0.14559389E-03   0.42751268E-03   0.88717155E-02  -0.11816854E-03   0.11666311E+01   0.37020922E-01
   0.38229203E+05   0.13793890E+02   0.45112023E+01   0.10582579E+01   0.79086185E+00   0.50827765E+00  -0.11604642E+00  -0.11021580E-02   0.31343630E+00   0.49626753E-02  -0.14370035E-03   0.43041632E-03   0.88701984E-02  -0.11826106E-03   0.11665374E+01   0.37020564E-01
   0.38229543E+05   0.13794041E+02   0.45111756E+01   0.10582854E+01   0.79061109E+00   0.50819618E+00  -0.11588312E+00  -0.10504326E-02   0.31314433E+00   0.49664285E-02  -0.14206055E-03   0.43336325E-03   0.88687036E-02  -0.11836753E-03   0.11664362E+01   0.37020318E-01
   0.38229883E+05   0.13794194E+02   0.45111551E+01   0.10583072E+01   0.79035687E+00   0.50811553E+00  -0.11571104E+00  -0.99234458E-03   0.31285661E+00   0.49702027E-02  -0.14064733E-03   0.43636840E-03   0.88672144E-02  -0.11847354E-03   0.11663270E+01   0.37020274E-01
   0.38230227E+05   0.13794349E+02   0.45111399E+01   0.10583246E+01   0.79009831E+00   0.50803483E+00  -0.11553018E+00  -0.92771876E-03   0.31257191E+00   0.49747429E-02  -0.13952523E-03   0.43951388E-03   0.88657327E-02  -0.11860488E-03   0.11662098E+01   0.37020337E-01
   0.38230566E+05   0.13794505E+02   0.45111308E+01   0.10583386E+01   0.78983617E+00   0.50795436E+00  -0.11534159E+00  -0.85670385E-03   0.31229112E+00   0.49792742E-02  -0.13863486E-03   0.44269196E-03   0.88642500E-02  -0.11872126E-03   0.11660852E+01   0.37020501E-01
   0.38230910E+05   0.13794661E+02   0.45111265E+01   0.10583512E+01   0.78957218E+00   0.50787461E+00  -0.11514690E+00  -0.77964889E-03   0.31201565E+00   0.49834279E-02  -0.13801115E-03   0.44591754E-03   0.88627618E-02  -0.11889211E-03   0.11659548E+01   0.37020743E-01
   0.38231250E+05   0.13794816E+02   0.45111279E+01   0.10583634E+01   0.78930885E+00   0.50779653E+00  -0.11494828E+00  -0.69717335E-03   0.31174761E+00   0.49875393E-02  -0.13762686E-03   0.44919027E-03   0.88612791E-02  -0.11902289E-03   0.11658204E+01   0.37021130E-01
   0.38231594E+05   0.13794971E+02   0.45111341E+01   0.10583767E+01   0.78904432E+00   0.50771886E+00  -0.11474536E+00  -0.60885842E-03   0.31148496E+00   0.49932399E-02  -0.13756943E-03   0.45252108E-03   0.88597899E-02  -0.11919668E-03   0.11656812E+01   0.37021570E-01
