#t  uxym  vxum  uule  vvle  wwle  uwle  vwle  wcube

  wtle  uwsb  vwsb  ttle  wtsb  englez  engsbz
   0.38235371E+05   0.12819641E+02   0.55491166E+01   0.22955680E+01   0.18620384E+01   0.88730520E+00  -0.55487728E+00  -0.14176875E+00   0.45713031E+00   0.10888243E+00  -0.28361999E-02  -0.60292822E-03   0.38324460E-01   0.12677019E-02   0.24666338E+01   0.13756606E+00
   0.38235711E+05   0.12819921E+02   0.55488667E+01   0.22964506E+01   0.18617333E+01   0.88738823E+00  -0.55513775E+00  -0.14169292E+00   0.45649296E+00   0.10888757E+00  -0.28348402E-02  -0.60806237E-03   0.38320817E-01   0.12689821E-02   0.24667571E+01   0.13755824E+00
   0.38236055E+05   0.12820203E+02   0.55486183E+01   0.22973051E+01   0.18614542E+01   0.88748139E+00  -0.55539322E+00  -0.14161961E+00   0.45588815E+00   0.10889862E+00  -0.28332805E-02  -0.61274011E-03   0.38317587E-01   0.12702876E-02   0.24668934E+01   0.13755025E+00
   0.38236398E+05   0.12820483E+02   0.55483708E+01   0.22981274E+01   0.18612019E+01   0.88758469E+00  -0.55564237E+00  -0.14154847E+00   0.45531791E+00   0.10890792E+00  -0.28314448E-02  -0.61710912E-03   0.38314722E-01   0.12715934E-02   0.24670424E+01   0.13754144E+00
   0.38236742E+05   0.12820761E+02   0.55481281E+01   0.22989070E+01   0.18609819E+01   0.88770020E+00  -0.55588096E+00  -0.14147997E+00   0.45479411E+00   0.10891384E+00  -0.28294695E-02  -0.62079728E-03   0.38312301E-01   0.12729458E-02   0.24672048E+01   0.13753180E+00
   0.38237082E+05   0.12821035E+02   0.55478897E+01   0.22996430E+01   0.18607926E+01   0.88782698E+00  -0.55610847E+00  -0.14141336E+00   0.45431545E+00   0.10892148E+00  -0.28275598E-02  -0.62359730E-03   0.38310379E-01   0.12743582E-02   0.24673796E+01   0.13752159E+00
   0.38237422E+05   0.12821310E+02   0.55476537E+01   0.23003380E+01   0.18606304E+01   0.88796324E+00  -0.55632579E+00  -0.14134741E+00   0.45387605E+00   0.10893187E+00  -0.28254865E-02  -0.62574976E-03   0.38308725E-01   0.12757510E-02   0.24675648E+01   0.13751115E+00
   0.38237762E+05   0.12821585E+02   0.55474234E+01   0.23009853E+01   0.18604981E+01   0.88811010E+00  -0.55652958E+00  -0.14128201E+00   0.45348442E+00   0.10894081E+00  -0.28231335E-02  -0.62705815E-03   0.38307387E-01   0.12770740E-02   0.24677613E+01   0.13750057E+00
   0.38238102E+05   0.12821856E+02   0.55471988E+01   0.23015828E+01   0.18603956E+01   0.88826752E+00  -0.55671841E+00  -0.14121656E+00   0.45314300E+00   0.10895051E+00  -0.28209316E-02  -0.62767335E-03   0.38306408E-01   0.12783821E-02   0.24679682E+01   0.13748929E+00
   0.38238441E+05   0.12822126E+02   0.55469790E+01   0.23021338E+01   0.18603191E+01   0.88843387E+00  -0.55689305E+00  -0.14114961E+00   0.45284754E+00   0.10896024E+00  -0.28187311E-02  -0.62744989E-03   0.38305722E-01   0.12797209E-02   0.24681845E+01   0.13747698E+00
   0.38238785E+05   0.12822397E+02   0.55467634E+01   0.23026376E+01   0.18602681E+01   0.88860881E+00  -0.55705267E+00  -0.14108010E+00   0.45260009E+00   0.10897372E+00  -0.28165267E-02  -0.62601391E-03   0.38305197E-01   0.12810016E-02   0.24684098E+01   0.13746433E+00
